X-coordinate;Y-coordinate;R-Radius;Count
8700000000000000;15600000000000000;10400000000000000;251
9790000000000000;12900000000000000;10100000000000000;412
56500000000000000;22800000000000000;10700000000000000;41
678000000000000;14700000000000000;10400000000000000;285
15900000000000000;11600000000000000;10700000000000000;341
19700000000000000;2390000000000000;10500000000000000;321
17800000000000000;2410000000000000;1020000000000000;269
6730000000000000;22000000000000000;10800000000000000;72
6020000000000000;22800000000000000;10100000000000000;36
7170000000000000;22400000000000000;10000000000000000;48
6300000000000000;2260000000000000;10600000000000000;50
7780000000000000;2180000000000000;10100000000000000;67
701000000000000;14400000000000000;10400000000000000;307
6850000000000000;2190000000000000;10200000000000000;56
8720000000000000;1310000000000000;1020000000000000;404
7540000000000000;16000000000000000;1040000000000000;227
1800000000000000;25500000000000000;10500000000000000;264
8600000000000000;16100000000000000;10300000000000000;215
7470000000000000;15100000000000000;10300000000000000;269
14400000000000000;11100000000000000;10700000000000000;406
15500000000000000;10700000000000000;10900000000000000;346
1660000000000000;25200000000000000;10100000000000000;243
16200000000000000;2350000000000000;10100000000000000;261
8270000000000000;22400000000000000;10900000000000000;72
8700000000000000;15400000000000000;10800000000000000;282
1540000000000000;13400000000000000;1010000000000000;407
6380000000000000;23600000000000000;10700000000000000;41
8090000000000000;21900000000000000;10500000000000000;72
9460000000000000;14200000000000000;10400000000000000;344
8900000000000000;12700000000000000;1080000000000000;512
8960000000000000;2400000000000000;10900000000000000;57
16600000000000000;23700000000000000;10100000000000000;260
103000000000000;14800000000000000;1010000000000000;292
16500000000000000;24200000000000000;10100000000000000;258
842000000000000;13900000000000000;10400000000000000;373
8860000000000000;1370000000000000;10700000000000000;401
5180000000000000;21000000000000000;10700000000000000;64
16500000000000000;1310000000000000;10700000000000000;396
1600000000000000;11800000000000000;10600000000000000;336
14500000000000000;11200000000000000;10700000000000000;412
9520000000000000;12700000000000000;10200000000000000;449
16500000000000000;12100000000000000;1030000000000000;292
15500000000000000;24300000000000000;10600000000000000;260
1330000000000000;11700000000000000;11000000000000000;586
14300000000000000;12300000000000;10500000000000000;463
10100000000000000;15200000000000000;10600000000000000;296
7320000000000000;16300000000000000;10400000000000000;209
9600000000000000;13900000000000000;10800000000000000;404
8410000000000000;15300000000000000;1070000000000000;285
14100000000000000;10600000000000000;10800000000000000;424
9010000000000000;15100000000000000;10300000000000000;277
14300000000000000;11600000000000000;11000000000000000;495
1760000000000000;2410000000000000;10700000000000000;274
6660000000000000;14400000000000000;10900000000000000;372
670000000000000;13700000000000000;10100000000000000;348
17900000000000000;24100000000000000;10600000000000000;277
8320000000000000;2460000000000000;11000000000000000;49
1780000000000000;24200000000000000;10200000000000000;268
16100000000000000;1240000000000000;10200000000000000;319
8710000000000000;14700000000000000;10300000000000000;293
8290000000000000;14800000000000000;10100000000000000;281
16500000000000000;23800000000000000;10700000000000000;266
16700000000000000;22900000000000000;10500000000000000;270
8100000000000000;1280000000000000;10500000000000000;463
8390000000000000;148000000000000;10600000000000000;306
1580000000000000;10800000000000000;1080000000000000;330
18200000000000000;2460000000000000;10700000000000000;285
8230000000000000;14000000000000000;10100000000000000;321
6970000000000000;2240000000000000;10200000000000000;47
17100000000000000;10600000000000000;1050000000000000;214
7040000000000000;25200000000000000;10600000000000000;36
1590000000000000;11800000000000000;10600000000000000;348
7850000000000000;22800000000000000;10800000000000000;62
8220000000000000;14100000000000000;10800000000000000;387
8630000000000000;14300000000000000;10900000000000000;379
7100000000000000;14900000000000000;10400000000000000;283
14700000000000000;11300000000000000;10600000000000000;386
6740000000000000;211000000000000;1080000000000000;84
15500000000000000;11800000000000000;10700000000000000;372
6370000000000000;22000000000000000;10200000000000000;49
9520000000000000;14500000000000000;10700000000000000;347
9160000000000000;15500000000000000;10500000000000000;260
8530000000000000;14100000000000000;10600000000000000;377
15200000000000000;2640000000000000;11000000000000000;240
10300000000000000;12400000000000000;10100000000000000;475
10800000000000000;14500000000000;10600000000000000;373
16500000000000000;919000000000000;11000000000000000;252
7810000000000000;14900000000000000;10100000000000000;275
6990000000000000;2290000000000000;10100000000000000;43
7580000000000000;24700000000000000;10100000000000000;37
9710000000000000;1270000000000000;10600000000000000;491
16100000000000000;9440000000000000;11000000000000000;273
8670000000000000;23500000000000000;1100000000000000;58
13500000000000000;13100000000000000;10900000000000000;621
14900000000000000;11500000000000000;10500000000000000;375
15300000000000000;12500000000000000;10300000000000000;384
9710000000000000;1450000000000000;10500000000000000;322
16600000000000000;12100000000000000;10200000000000000;278
9310000000000000;21300000000000000;10100000000000000;76
18400000000000000;24300000000000000;10100000000000000;272
7580000000000000;15500000000000000;10100000000000000;234
8520000000000000;13500000000000000;10700000000000000;406
5530000000000000;22400000000000000;11000000000000000;54
8700000000000000;1290000000000000;10600000000000000;465
8320000000000000;15000000000000000;11000000000000000;313
17500000000000000;22500000000000000;10000000000000000;271
1740000000000000;24300000000000000;10200000000000000;262
18200000000000000;2560000000000000;10300000000000000;259
5820000000000000;24600000000000000;10600000000000000;29
15600000000000000;13000000000000000;10800000000000000;453
1640000000000000;23700000000000000;1060000000000000;264
6440000000000000;2400000000000000;10600000000000000;38
14800000000000000;9770000000000000;10900000000000000;341
1720000000000000;11700000000000000;10600000000000000;274
9700000000000000;13600000000000000;10900000000000000;434
17100000000000000;2520000000000000;10600000000000000;256
9950000000000000;143000000000000;1030000000000000;323
13500000000000000;1140000000000000;10400000000000000;477
7750000000000000;1430000000000000;10400000000000000;321
9770000000000000;1510000000000000;1050000000000000;295
9990000000000000;13500000000000000;10200000000000000;394
14400000000000000;11600000000000000;11000000000000000;478
8040000000000000;1290000000000000;10300000000000000;422
8840000000000000;1500000000000000;1090000000000000;316
18100000000000000;24700000000000000;10400000000000000;273
9560000000000000;14600000000000000;10100000000000000;286
7820000000000000;14700000000000000;10900000000000000;329
9230000000000000;16400000000000000;10100000000000000;195
9520000000000000;15600000000000000;10200000000000000;240
10600000000000000;15100000000000000;10700000000000000;332
8410000000000000;14900000000000000;1080000000000000;302
14000000000000000;12800000000000000;1090000000000000;575
6700000000000000;23400000000000000;10100000000000000;39
6590000000000000;13300000000000000;10900000000000000;457
9770000000000000;1460000000000000;10700000000000000;335
8620000000000000;1440000000000000;10800000000000000;364
10700000000000000;14000000000000000;10700000000000000;423
1540000000000000;10300000000000000;10500000000000000;294
1030000000000000;14200000000000000;10700000000000000;406
14800000000000000;10000000000000000;10800000000000000;348
644000000000000;23000000000000000;10500000000000000;44
15100000000000000;12000000000000000;10300000000000000;368
9840000000000000;14900000000000000;10500000000000000;304
9950000000000000;1410000000000000;1050000000000000;377
5730000000000000;2380000000000000;10500000000000000;31
8320000000000000;14000000000000000;10600000000000000;378
711000000000000;2330000000000000;10000000000000000;39
937000000000000;14200000000000000;10000000000000000;302
14600000000000000;1140000000000000;1050000000000000;386
10600000000000000;14500000000000000;1040000000000000;343
8070000000000000;22200000000000000;10700000000000000;72
161000000000000;10400000000000000;11000000000000000;310
8960000000000000;13000000000000000;10400000000000000;440
9220000000000000;16700000000000000;11000000000000000;232
799000000000000;16000000000000000;10200000000000000;216
8540000000000000;14800000000000000;10800000000000000;314
9040000000000000;13000000000000000;10200000000000000;405
8420000000000000;14800000000000000;10200000000000000;282
15000000000000000;10800000000000000;10700000000000000;363
9090000000000000;1270000000000000;10100000000000000;426
1490000000000000;13300000000000000;10500000000000000;465
7590000000000000;22300000000000000;10500000000000000;67
902000000000000;1330000000000000;10800000000000000;451
17800000000000000;2620000000000000;10000000000000000;239
6850000000000000;25300000000000000;1020000000000000;21
7280000000000000;23800000000000000;10100000000000000;41
6330000000000000;2400000000000000;10700000000000000;38
9780000000000000;15100000000000000;10200000000000000;273
13100000000000000;9980000000000000;10500000000000000;457
8180000000000000;2320000000000000;10000000000000000;51
14500000000000000;11300000000000000;10100000000000000;346
