X-coordinate;Y-coordinate;R-Radius
2940000000000000;-13400000000000000;47600000000000000
9930000000000000;-2160000000000000;3670000000000000
10200000000000000;-7880000000000000;3180000000000000
9200000000000000;-7820000000000000;5310000000000000
31200000000000000;-14300000000000000;3260000000000000
3340000000000000;3300000000000000;5520000000000000
3000000000000000;-13500000000000000;36100000000000000
32600000000000000;-14200000000000000;26000000000000000
8510000000000000;-13800000000000000;4180000000000000
839000000000000;-72900000000000000;31300000000000000
9030000000000000;-1680000000000000;30000000000000000
994000000000000;-9290000000000000;42500000000000000
3190000000000000;-14100000000000000;39200000000000000
3230000000000000;-14000000000000000;31900000000000000
890000000000000;-7830000000000000;38100000000000000
5010000000000000;-4610000000000000;41500000000000000
3180000000000000;-48800000000000000;46000000000000000
513000000000000;-6020000000000000;3940000000000000
3130000000000000;-1460000000000000;4250000000000000
3360000000000000;-7940000000000000;31900000000000000
3390000000000000;-9140000000000000;43200000000000000
38400000000000000;-54100000000000000;507000000000000
31200000000000000;-14100000000000000;3390000000000000
47800000000000000;-690000000000000;36000000000000000
939000000000000;-7030000000000000;4910000000000000
4400000000000000;-592000000000000;4250000000000000
10800000000000000;-19100000000000000;326000000000000
4050000000000000;-4680000000000000;37600000000000000
3160000000000000;-49600000000000000;31800000000000000
41800000000000000;-45200000000000000;5690000000000000
7740000000000;-13900000000000000;4430000000000000
33600000000000000;-10200000000000000;39200000000000000
9660000000000000;-1100000000000000;3610000000000000
10600000000000000;-8200000000000000;3790000000000000
31900000000000000;-12300000000000000;42000000000000000
38700000000000000;-6310000000000000;40100000000000000
3540000000000000;-6520000000000000;14600000000000000
33300000000000000;-13400000000000000;3100000000000000
44600000000000000;-5570000000000000;39200000000000000
10000000000000000;-11300000000000000;4220000000000000
10200000000000000;-10300000000000000;3880000000000000
3430000000000000;-55200000000000000;3120000000000000
21200000000000000;-6260000000000000;3340000000000000
10600000000000000;-8090000000000000;22400000000000000
9650000000000000;-779000000000000;5940000000000000
3210000000000000;-14200000000000000;2890000000000000
33400000000000000;-14300000000000000;349000000000000
4950000000000000;-54200000000000000;3040000000000000
3170000000000000;-14300000000000000;5770000000000000
3640000000000000;-5260000000000000;3200000000000000
8370000000000000;-1570000000000000;18700000000000000
3410000000000000;-13500000000000000;4340000000000000
32000000000000000;-1380000000000000;37400000000000
15600000000000000;-4600000000000000;3610000000000000
946000000000000;-17400000000000000;3700000000000000
32400000000000000;-16000000000000000;34300000000000000
3440000000000000;-12000000000000000;4880000000000000
31900000000000000;-15300000000000000;3120000000000000
31500000000000000;-13200000000000000;527000000000000
9990000000000000;-786000000000000;4130000000000000
81600000000000;-17600000000000000;35500000000000000
3260000000000000;13800000000000000;36400000000000000
10700000000000000;-9530000000000000;3210000000000000
33100000000000000;-15100000000000000;21700000000000000
1020000000000000;-7820000000000000;5100000000000000
4310000000000000;-5240000000000000;3180000000000000
32700000000000000;-8980000000000000;3730000000000000
7910000000000000;-2960000000000000;4200000000000000
10000000000000000;-771000000000000;44900000000000000
2990000000000000;-5440000000000000;38100000000000000
10800000000000000;-29300000000000000;4270000000000000
10300000000000000;-14200000000000000;34700000000000000
32000000000000000;-14100000000000000;36900000000000000
9130000000000000;-35000000000000000;5120000000000000
9830000000000000;-27300000000000000;3760000000000000
10800000000000000;-15000000000000000;4470000000000000
8190000000000000;-15700000000000000;4470000000000000
376000000000000;-6670000000000000;36900000000000000
3150000000000000;-12400000000000000;4250000000000000
3190000000000000;-1470000000000000;42300000000000000
11700000000000000;-967000000000000;3380000000000000
3280000000000000;-15100000000000000;37100000000000000
10600000000000000;-24000000000000000;351000000000000
9220000000000000;-14000000000000000;47300000000000000
3220000000000000;-13100000000000000;4360000000000000
33300000000000000;-15200000000000000;3420000000000000
3310000000000000;-13500000000000000;3980000000000000
10200000000000000;-17100000000000000;35200000000000000
8980000000000000;-8290000000000000;24600000000000000
3120000000000000;-14600000000000000;40900000000000000
10300000000000000;-18900000000000000;1400000000000000
51000000000000000;-5050000000000000;28900000000000000
32900000000000000;-17100000000000000;2290000000000000
4070000000000000;-4900000000000000;38400000000000000
33300000000000000;-15300000000000000;40100000000000000
9290000000000000;-24300000000000000;5080000000000000
8610000000000000;-12400000000000000;3950000000000000
9920000000000000;-12700000000000000;32500000000000000
11100000000000000;-2940000000000000;26600000000000000
3330000000000000;-15600000000000000;48000000000000000
32000000000000000;-430000000000000;5720000000000000
42100000000000000;-7140000000000000;32600000000000000
3440000000000000;19500000000000000;7250000000000000
3110000000000000;-14200000000000000;359000000000000
11300000000000000;-21000000000000000;42000000000000000
32700000000000000;-13700000000000000;4610000000000000
3250000000000000;-1310000000000000;46800000000000000
304000000000000;-1390000000000000;24400000000000000
34000000000000000;-26800000000000000;4670000000000000
7810000000000000;-5170000000000000;3390000000000000
31600000000000000;-15600000000000000;30700000000000000
1050000000000000;-28100000000000000;44900000000000000
13900000000000000;-6570000000000000;38100000000000000
33600000000000000;-2550000000000000;3100000000000000
1100000000000000;-10700000000000000;419000000000000
1190000000000000;-7380000000000000;4510000000000000
11700000000000000;-834000000000000;4390000000000000
32600000000000000;-144000000000000;5300000000000000
2120000000000000;-6450000000000000;4610000000000000
322000000000000;-15200000000000000;2640000000000000
33100000000000000;-14600000000000000;4370000000000000
31300000000000000;-14300000000000000;44800000000000000
10400000000000000;-9880000000000000;4280000000000000
32300000000000000;-13300000000000000;5110000000000000
3180000000000000;-12300000000000000;44400000000000000
3380000000000000;-9510000000000000;5280000000000000
3100000000000000;-14500000000000000;3390000000000000
3090000000000000;-14500000000000000;371000000000000
3230000000000000;12800000000000000;3770000000000000
335000000000000;-12300000000000000;38900000000000000
10500000000000000;-8250000000000000;2970000000000000
1030000000000000;-21800000000000000;36200000000000000
3360000000000000;-18600000000000000;475000000000000
3280000000000000;-1340000000000000;29300000000000000
9840000000000000;-16700000000000000;49500000000000000
8850000000000000;-19100000000000000;16800000000000000
8500000000000000;-1070000000000000;25900000000000000
30900000000000000;-1300000000000000;34500000000000000
31700000000000000;-14100000000000000;4090000000000000
10900000000000000;-6610000000000000;5490000000000000
3520000000000000;-704000000000000;5050000000000000
11100000000000000;-7650000000000000;3000000000000000
10900000000000000;-1100000000000000;277000000000000
38700000000000000;-56600000000000000;40500000000000000
8930000000000000;-7920000000000000;4150000000000000
34400000000000000;-28700000000000000;33800000000000000
3500000000000000;5660000000000000;5450000000000000
9280000000000000;-8860000000000000;36500000000000000
2100000000000000;-4840000000000000;434000000000000
24900000000000000;-4600000000000000;24700000000000000
10300000000000000;-8650000000000000;27900000000000000
32600000000000000;-16100000000000000;3170000000000000
11100000000000000;-9000000000000000;34000000000000000
3280000000000000;-6460000000000000;2850000000000000
3550000000000000;-16700000000000000;26100000000000000
3480000000000000;-944000000000000;19600000000000000
5610000000000000;-60500000000000000;2630000000000000
9830000000000000;-2620000000000000;4170000000000000
36500000000000000;-23800000000000000;3850000000000000
3350000000000000;-6770000000000000;24300000000000000
3430000000000000;-38200000000000000;36800000000000000
8670000000000000;-708000000000000;34300000000000000
31800000000000000;-1480000000000000;4760000000000000
11600000000000000;-7940000000000000;225000000000000
3270000000000000;-2050000000000000;4480000000000000
3980000000000000;-7360000000000000;6090000000000000
32100000000000000;38500000000000000;3730000000000000
36800000000000000;-8000000000000000;5870000000000000
10400000000000000;-9400000000000000;3540000000000000
5140000000000000;-6330000000000000;5040000000000000
33300000000000000;-13000000000000000;2960000000000000
34700000000000000;-2440000000000000;28300000000000000
3230000000000000;-13300000000000000;3810000000000000
33200000000000000;-18600000000000000;4150000000000000
43300000000000000;-6900000000000000;4580000000000000
10800000000000000;-1620000000000000;49500000000000000
4020000000000000;-7350000000000000;3580000000000000
3200000000000000;-1730000000000000;42900000000000000
9980000000000000;-1720000000000000;3780000000000000
3110000000000000;-1390000000000000;3740000000000000
1070000000000000;-8680000000000000;5280000000000000
3070000000000000;-261000000000000;2350000000000000
24400000000000000;-54900000000000000;4270000000000000
3400000000000000;-3500000000000000;41900000000000000
10200000000000000;19800000000000000;5200000000000000
342000000000000;-14100000000000000;3010000000000000
10200000000000000;-5850000000000000;4090000000000000
3420000000000000;-6660000000000000;31100000000000000
3030000000000000;-13100000000000000;35800000000000000
12100000000000000;-8830000000000000;4980000000000000
32500000000000000;-14300000000000000;3210000000000000
4460000000000000;-53800000000000000;41500000000000000
